Frame, SubFrame, COPx(mm), COPy(mm)
21,4,119.24,246.36
22,0,118.39,246.54
22,1,118.18,244.77
22,2,118.39,245.41
22,3,117.96,245.72
22,4,118.72,244.82
23,0,118.61,245.48
23,1,118.61,245.17
23,2,119.35,245.58
23,3,118.48,244.86
23,4,118.39,245.31
24,0,118.44,246.3
24,1,118.03,244.6
24,2,118.35,244.64
24,3,118.86,245.84
24,4,118.3,244.84
25,0,118.58,244.6
25,1,118.48,245.13
25,2,118.43,244.85
25,3,119,245.91
25,4,118.23,244.44
26,0,118.46,244.97
26,1,118.44,244.32
26,2,118.95,245.82
26,3,119.28,244.67
26,4,118.75,245.51
27,0,118.36,244.75
27,1,119.8,245.63
27,2,118.77,244.21
27,3,119.64,244.28
27,4,118.33,244.26
28,0,119.71,244.89
28,1,119.23,243.43
28,2,119.03,244.16
28,3,118.3,244.99
28,4,119.62,243.93
29,0,118.96,243.67
29,1,119.32,244.58
29,2,119.1,244.81
29,3,120.14,244.18
29,4,119.3,244.39
30,0,119.44,243.51
30,1,119.37,244.99
30,2,120.19,243.5
30,3,119.9,243.57
30,4,119.81,244.59
31,0,119.24,243.5
31,1,119.78,243.94
31,2,119.59,243.62
31,3,119.81,242.92
31,4,119.47,243.92
32,0,120.14,242.66
32,1,119.97,242.91
32,2,119.32,243.26
32,3,119.39,242.54
32,4,120.06,242.88
33,0,120.12,243.09
33,1,119.31,242.08
33,2,120.17,243.7
33,3,119.28,241.95
33,4,120.52,242.74
34,0,119.92,243.51
34,1,120.17,243.1
34,2,119.95,242.84
34,3,120.15,242.9
34,4,120.14,242.56
35,0,120.98,243.39
35,1,120.04,241.94
35,2,120.94,242.57
35,3,120.2,242.66
35,4,120.79,242.32
36,0,120.91,243.8
36,1,119.53,242.91
36,2,121.07,242.67
36,3,120.8,244.16
36,4,120.79,242.91
37,0,121.16,242.51
37,1,120.86,242.6
37,2,121.09,241.44
37,3,120.94,243.02
37,4,119.83,242.43
38,0,121.39,242.33
38,1,121.5,243.04
38,2,120.79,241.3
38,3,121.69,242.44
38,4,121.18,242.84
39,0,121.2,241.25
39,1,121.74,242.85
39,2,120.66,242.09
39,3,121.15,242.99
39,4,121.41,242.56
40,0,121.8,241.96
40,1,121.93,242.52
40,2,121.29,241.78
40,3,121.71,241.01
40,4,122.59,241.98
41,0,120.88,241.54
41,1,122.12,242.52
41,2,121.82,243.1
41,3,121.83,241.21
41,4,122.16,242.57
42,0,122.48,242.77
42,1,122.35,241.98
42,2,123.08,241.52
42,3,121.5,240.97
42,4,122.5,242.42
43,0,121.69,242.32
43,1,122.19,241.23
43,2,122.16,242.75
43,3,122.47,242.42
43,4,122.44,241.64
44,0,122.49,240.86
44,1,122.06,241.27
44,2,122.83,241.66
44,3,122.4,242.28
44,4,122.1,241.47
45,0,122.23,241.26
45,1,122.83,241.75
45,2,122.92,242.17
45,3,122.44,240.84
45,4,122.8,240.39
46,0,122.17,241.46
46,1,122.69,241.57
46,2,122.12,241.06
46,3,122.97,241.33
46,4,123.05,240.98
47,0,123.63,241.48
47,1,122.71,240.25
47,2,123.75,241.88
47,3,123.15,240.15
47,4,123.47,241.06
48,0,122.22,240.74
48,1,123.02,240.98
48,2,122.64,239.88
48,3,123.16,241.94
48,4,122.4,241.63
49,0,123.36,240.82
49,1,122.41,240.05
49,2,123.96,240.09
49,3,122.72,241.58
49,4,123,240.75
50,0,123.06,241.02
50,1,122.97,241.17
50,2,121.83,240.66
50,3,123.68,241.04
50,4,122.26,241.49
51,0,123.89,238.45
51,1,122.53,240.66
51,2,122.72,240.12
51,3,122.22,240.79
51,4,122.82,240.14
52,0,122.68,240.55
52,1,123.72,241.14
52,2,122.96,240.53
52,3,123.44,238.97
52,4,123.18,240.69
53,0,122.76,239.87
53,1,123.36,240.53
53,2,122.49,240.39
53,3,122.81,239.5
53,4,123.28,240.33
54,0,123.17,241.06
54,1,123.02,240.27
54,2,123.74,240.51
54,3,123.1,239.47
54,4,123.63,240.89
55,0,123.52,240.62
55,1,122.75,238.61
55,2,123.3,240.91
55,3,123.09,240.67
55,4,123.11,240.24
56,0,123.26,241.62
56,1,122.69,239.29
56,2,124.24,240.45
56,3,122.65,240.15
56,4,122.69,239.9
57,0,123.19,239.97
57,1,123.01,239.69
57,2,123.32,240.39
57,3,123.26,240.7
57,4,122.86,239.4
58,0,123.57,239.38
58,1,123.14,240.67
58,2,122.99,239.73
58,3,122.84,241.4
58,4,122.67,239.4
59,0,123.52,241.05
59,1,123.28,240.17
59,2,122.91,240.12
59,3,123.16,239.57
59,4,123.23,239.82
60,0,122.72,239.52
60,1,123.64,240.97
60,2,122.52,239.81
60,3,122.7,240.32
60,4,123.13,240.88
61,0,123.38,241.48
61,1,123.01,240.64
61,2,123.07,240.77
61,3,123.34,240.84
61,4,123.74,240.91
62,0,122.55,239.67
62,1,122.63,239.82
62,2,122.54,239.66
62,3,122.56,240.38
62,4,122.48,240.69
63,0,122.49,239.56
63,1,122.7,240.03
63,2,122.85,239.61
63,3,122.57,239.84
63,4,122.5,239.96
64,0,121.92,238.73
64,1,122.88,239.95
64,2,122.54,240.11
64,3,122.33,238.83
64,4,122.93,239.6
65,0,122.86,239.32
65,1,122.33,238.52
65,2,121.53,238.8
65,3,121.85,239.2
65,4,122.5,239.41
66,0,122.05,240.11
66,1,122.2,238.8
66,2,122.66,240.14
66,3,121.45,238.51
66,4,122.44,239.61
67,0,122.04,238.92
67,1,121.5,238.7
67,2,121.56,237.78
67,3,121.67,239.05
67,4,121.52,238.88
68,0,121.86,239.98
68,1,120.74,237.88
68,2,122.46,238.85
68,3,121.61,238.26
68,4,121.3,238.48
69,0,121.31,239.15
69,1,121.81,238.19
69,2,121.28,237.3
69,3,121.48,238.31
69,4,120.28,237.97
70,0,121.44,237.76
70,1,121.44,237.36
70,2,121.32,237.58
70,3,120.93,238.78
70,4,120.79,237.08
71,0,121.26,237.76
71,1,121.4,238.18
71,2,120.53,237.31
71,3,121.62,237.73
71,4,121.34,237.87
72,0,121.32,236.5
72,1,120.31,237.88
72,2,120.6,236.92
72,3,120.68,236.82
72,4,119.98,237.1
73,0,119.77,236.93
73,1,120.36,237.24
73,2,119.82,237.26
73,3,120.48,235.66
73,4,120.31,237.11
74,0,119.24,236.2
74,1,119.45,237.5
74,2,118.88,236.76
74,3,119.63,236.74
74,4,118.75,237.02
75,0,119.62,236.78
75,1,119.43,236.17
75,2,119.76,236.66
75,3,118.17,235.55
75,4,119.38,236.31
76,0,118.63,236.66
76,1,119.05,234.83
76,2,118.91,236.14
76,3,118.72,236
76,4,118.79,235.05
77,0,118.99,235.46
77,1,118.71,234.99
77,2,119.37,235.6
77,3,117.94,234.99
77,4,119.04,235.13
78,0,118.07,236.22
78,1,118.25,234.88
78,2,118.62,235.17
78,3,118.49,234.69
78,4,118.26,234.29
79,0,118.34,234.66
79,1,117.58,235.25
79,2,118.05,233.69
79,3,117.49,234.43
79,4,117.83,234.34
80,0,118.08,235.73
80,1,117.2,232.77
80,2,118.01,233.29
80,3,117.74,233.36
80,4,117.13,233.1
81,0,117.23,232.84
81,1,117.34,234.1
81,2,115.85,232.34
81,3,117.14,233.52
81,4,116.76,231.62
82,0,116.74,232.68
82,1,116.7,232.26
82,2,116.88,231.67
82,3,116.99,232.05
82,4,116.56,232.97
83,0,116.03,232.35
83,1,116.78,233.67
83,2,116.34,231.53
83,3,116.86,231.57
83,4,116.29,232.02
84,0,116.99,230.88
84,1,116.42,231.64
84,2,116.23,232.68
84,3,115.89,231.88
84,4,115.89,231.45
85,0,115.67,231.03
85,1,116.25,232.36
85,2,115.72,231.74
85,3,116.75,230.21
85,4,115.93,231.85
86,0,116.23,231.78
86,1,115.33,230.88
86,2,115.8,230.8
86,3,115.44,230.94
86,4,115.98,231.41
87,0,115.44,231.39
87,1,115.81,229.78
87,2,115.93,231.59
87,3,115.78,230.11
87,4,115.46,230.92
88,0,114.81,229.97
88,1,115.15,229.42
88,2,115.6,229.79
88,3,115.47,230.93
88,4,115.21,228.94
89,0,114.71,231.08
89,1,114.69,228.45
89,2,115.09,230.06
89,3,114.46,229.53
89,4,114.53,228.88
90,0,114.29,229.5
90,1,114.64,229.68
90,2,114.4,229.86
90,3,114.66,231.27
90,4,114.35,229.31
91,0,115.42,229.52
91,1,114.64,229.23
91,2,114.7,228.3
91,3,113.81,229.57
91,4,113.92,229.22
92,0,114.1,229.49
92,1,114.37,229.74
92,2,114.25,228.8
92,3,114.88,228.73
92,4,114.2,229.13
93,0,114.52,228.89
93,1,113.81,229.13
93,2,114.51,228.47
93,3,114.14,229.32
93,4,114,229.28
94,0,113.98,228.56
94,1,114.58,227.36
94,2,114.23,228.37
94,3,113.84,228.25
94,4,113.65,228.68
95,0,112.87,226.66
95,1,113.68,228.35
95,2,113.42,227.55
95,3,114.3,227.91
95,4,114.02,227.22
96,0,114.21,227.4
96,1,113.88,227.39
96,2,114.44,227.66
96,3,113.19,226.75
96,4,114.23,226.96
97,0,113.61,227.43
97,1,114.56,228.18
97,2,113.46,227.12
97,3,114.02,227
97,4,113.83,227
98,0,113.83,227.43
98,1,113.27,226.86
98,2,113.53,226.21
98,3,113.65,225.65
98,4,114.04,226.42
99,0,113.5,226.22
99,1,112.77,226.1
99,2,113.58,227.19
99,3,113.78,226.47
99,4,113.97,226.47
100,0,113.02,226.92
100,1,114.06,226.1
100,2,114.28,225.81
100,3,113.78,226.3
100,4,113.77,225.76
101,0,114.17,226.73
101,1,113.87,225.47
101,2,114.23,226.23
101,3,114.14,226.92
101,4,113.86,226.22
102,0,113.57,225.72
102,1,114.03,226.8
102,2,113.9,225.88
102,3,114.04,227.09
102,4,113.85,226.05
103,0,114.59,226.82
103,1,114.14,226.42
103,2,114.5,226.13
103,3,114.31,225.85
103,4,113.88,226
104,0,113.56,226.26
104,1,114.44,227.8
104,2,113.91,225.83
104,3,114.77,227.96
104,4,113.84,227.06
105,0,114.72,227.12
105,1,114.17,227.54
105,2,113.69,226.29
105,3,114.29,226.71
105,4,114.38,227.81
106,0,114.4,225.85
106,1,114.71,226.36
106,2,113.59,227.08
106,3,114.95,226.18
106,4,114.56,227.34
107,0,114.24,226.57
107,1,114.41,226.87
107,2,115.06,228.12
107,3,114.43,226.39
107,4,115.18,227
108,0,114.04,227.56
108,1,115.26,225.74
108,2,114.4,227.43
108,3,114.56,226.14
108,4,114.9,227.47
109,0,115.06,227.65
109,1,114.74,225.95
109,2,114.96,228.16
109,3,114.54,227.58
109,4,114.77,225.93
110,0,115.05,228.38
110,1,114.11,227.65
110,2,115.46,228.37
110,3,114.73,227.9
110,4,116.17,227.51
111,0,115.28,227.59
111,1,114.93,227.14
111,2,115.62,226.43
111,3,116.08,227.41
111,4,113.73,226.13
112,0,115.66,227.9
112,1,114.58,227.69
112,2,115.34,226.97
112,3,115.24,228.21
112,4,115,227.52
113,0,114.81,226.31
113,1,115.24,227.02
113,2,114.48,227.15
113,3,115.52,227.56
113,4,114.15,227.57
114,0,114.95,226.67
114,1,115.33,227.98
114,2,115.82,227.32
114,3,115.14,228
114,4,115.15,227.7
115,0,114.86,227.47
115,1,115.58,227.06
115,2,114.72,228.32
115,3,114.33,228.19
115,4,115.38,228.09
116,0,115.44,227.32
116,1,115,228.24
116,2,114.63,227.79
116,3,114.35,228.17
116,4,114.73,228.16
117,0,115.21,228.84
117,1,113.97,228.48
117,2,114.92,228.61
117,3,113.96,228.32
117,4,115.33,229.79
118,0,114.94,228.31
118,1,114.63,228.7
118,2,114.59,227.81
118,3,115.21,227.79
118,4,113.59,229.07
119,0,114.4,228.28
119,1,114.25,228.99
119,2,114.53,228.92
119,3,114.13,228.94
119,4,114.87,229.13
120,0,114.46,227.91
120,1,115.12,227.72
120,2,114.32,228.05
120,3,114.33,227.45
120,4,114.06,229.13
121,0,113.41,228.31
121,1,113.94,228.48
121,2,114.51,229.71
121,3,113.96,229.53
121,4,114.57,227.56
122,0,113.52,228.81
122,1,113.53,228.22
122,2,113.13,229.89
122,3,113.14,228.84
122,4,112.91,228.7
123,0,114.09,230.03
123,1,112.76,229.43
123,2,113.73,228.09
123,3,113,230.42
123,4,112.88,227.71
124,0,113.07,229.81
124,1,112.16,229.01
124,2,112.74,229.32
124,3,113.39,229.84
124,4,112.36,229.76
125,0,112.46,229.1
125,1,112.79,229.43
125,2,112.71,227.71
125,3,113.36,229.58
125,4,111.72,228.94
126,0,112.57,228.14
126,1,112.37,229.59
126,2,112.05,229.28
126,3,112.32,229.95
126,4,112.61,230.62
127,0,112.38,229.01
127,1,113.23,228.66
127,2,112.16,229.49
127,3,112.35,229.52
127,4,112.09,230.13
128,0,112.07,227.94
128,1,112.81,229.87
128,2,112.82,230.78
128,3,112.03,228.27
128,4,113.06,229.39
129,0,111.83,229.16
129,1,112.16,228.92
129,2,111.83,230.64
129,3,111.03,228.6
129,4,111.77,230.84
130,0,112.21,230.65
130,1,111.49,230.46
130,2,111.69,229.41
130,3,111.07,230.05
130,4,111.23,229.35
131,0,111.03,230.53
131,1,110.76,228.99
131,2,111.08,230.2
131,3,110.41,230.71
131,4,111.63,230.68
132,0,111.08,230.63
132,1,110.91,230.62
132,2,110.66,229.64
132,3,111.37,230.7
132,4,109.72,230.07
133,0,110.57,231.48
133,1,110.27,230.65
133,2,111.04,230.66
133,3,109.79,231.61
133,4,110.47,230.81
134,0,110.56,231.61
134,1,110.38,230.71
134,2,110.23,231.14
134,3,109.64,231.46
134,4,110.18,231.74
135,0,109.96,232.38
135,1,109.71,231.96
135,2,110.12,231.53
135,3,109.97,231.62
135,4,110.4,230.7
136,0,109.8,231.18
136,1,109.1,231.3
136,2,109.89,230.67
136,3,109.71,231.71
136,4,108.95,231.38
137,0,110.06,231
137,1,109.49,231.57
137,2,109.72,230.35
137,3,109.49,230.39
137,4,109.08,230.72
138,0,109.74,230.8
138,1,108.89,230.58
138,2,109.01,231.68
138,3,109.32,231.29
138,4,108.78,231.88
139,0,108.56,230.39
139,1,109.61,231.8
139,2,108.52,231.03
139,3,109.61,231.66
139,4,109.01,231.99
140,0,109.02,231.7
140,1,108.96,231.29
140,2,109.54,233.06
140,3,108.59,231.59
140,4,109.5,231.78
141,0,108.77,231.44
141,1,110.01,231.38
141,2,108.84,231.84
141,3,108.45,231.46
141,4,109.03,231.99
142,0,109.19,232.91
142,1,108.85,231.55
142,2,109.33,231.91
142,3,108.84,231.1
142,4,109.35,230.85
143,0,108.88,231.95
143,1,108.62,231.3
143,2,108.18,232.22
143,3,108.5,231.82
143,4,108.97,232.03
144,0,109.12,231.93
144,1,108.76,231.59
144,2,109.43,231.53
144,3,108.63,232.3
144,4,108.64,230.69
145,0,109.11,232.37
145,1,109.38,231.56
145,2,108.97,232.04
145,3,108.63,231.56
145,4,109.11,231.63
146,0,108.81,231.41
146,1,108.71,231.92
146,2,109.06,231.53
146,3,109.14,233.94
146,4,108.62,231.55
147,0,109.28,231.64
147,1,108.99,233.17
147,2,109.22,231.96
147,3,108.27,231.8
147,4,109.25,231.91
148,0,109.45,232.07
148,1,109.12,232.78
148,2,108.84,232.39
148,3,109.64,232.06
148,4,108.49,232.35
149,0,109.55,232.44
149,1,108.97,232.57
149,2,109.39,232.25
149,3,109.31,231.84
149,4,109.18,232.24
150,0,108.64,232.37
150,1,109.07,232.63
150,2,109.25,233.06
150,3,109.54,232.56
150,4,109.53,234.03
151,0,109.39,232.37
151,1,109.24,233.35
151,2,108.94,232.1
151,3,108.8,232.8
151,4,109.34,233.43
152,0,108.61,232.95
152,1,108.77,232.55
152,2,109.86,233.89
152,3,109.11,232.58
152,4,109.5,234.35
153,0,108.81,233.09
153,1,109.16,233.12
153,2,109.3,233.9
153,3,109.02,233.38
153,4,109.08,233.79
154,0,109.01,233.82
154,1,108.92,232.57
154,2,109.54,234.31
154,3,108.61,233.83
154,4,109.01,232.5
155,0,108.72,232.71
155,1,108.79,233.86
155,2,108.7,234.52
155,3,108.5,233.5
155,4,108.14,234.2
156,0,109.6,234.72
156,1,108.3,234.81
156,2,109.21,233.66
156,3,109.16,234.89
156,4,108.75,233.6
157,0,108.52,234.51
157,1,109.33,233.88
157,2,108.35,234.04
157,3,108.46,233.98
157,4,108.07,235
158,0,108.55,233.89
158,1,108.5,234.82
158,2,108.55,233.9
158,3,108.18,235.21
158,4,107.89,234.27
159,0,107.89,234.7
159,1,108.55,235.66
159,2,107.95,235.55
159,3,108.48,233.95
159,4,108.39,235.07
160,0,108.61,233.7
160,1,108.77,235.21
160,2,107.03,234.2
160,3,108.21,235.06
160,4,107.46,234.92
161,0,107.89,235.01
161,1,107.62,235.07
161,2,107.84,235.53
161,3,107.62,233.45
161,4,108.34,235.09
162,0,107.57,234.38
162,1,107.92,235.58
162,2,107.14,234.85
162,3,107.68,234.43
162,4,107.7,235.15
163,0,107.46,235.22
163,1,107.87,235.19
163,2,107.82,235.36
163,3,107.4,234.22
163,4,107.83,234.93
164,0,107.47,236.38
164,1,107.9,234.88
164,2,107.44,235.37
164,3,107.05,235.4
164,4,107.47,235.21
165,0,107.55,234.11
165,1,107.07,235.07
165,2,107.91,235.3
165,3,107.05,234.79
165,4,106.81,234.99
166,0,107.03,235.97
166,1,106.57,235.02
166,2,107.14,236.06
166,3,107.85,234.9
166,4,107.34,235.29
167,0,107.46,234.9
167,1,106.98,236.01
167,2,106.94,234.58
167,3,107.33,235.58
167,4,106.51,234.31
168,0,107.56,236.72
168,1,107.2,235.4
168,2,106.56,235.76
168,3,107.77,235.24
168,4,108.3,234.97
169,0,106.78,235.43
169,1,106.57,235.43
169,2,106.58,234.53
169,3,107.69,235.73
169,4,106.9,235.32
170,0,107.84,235.92
170,1,106.83,235.5
170,2,107.71,234.11
170,3,107.29,235.61
170,4,107.44,235.63
171,0,106.81,235.23
171,1,107.05,235.64
171,2,107.31,235.87
171,3,107.55,236.15
171,4,107.06,236.38
172,0,107.55,235.41
172,1,107.21,235.94
172,2,105.95,236.38
172,3,107.13,236.02
172,4,106.66,236.68
173,0,106.71,235.29
173,1,106.14,237.09
173,2,106.83,236.4
173,3,107.94,234.34
173,4,107.44,237.24
174,0,107.27,236.36
174,1,107.21,236.54
174,2,106.44,235.81
174,3,106.63,235.06
174,4,107.09,235.73
175,0,106.87,237.11
175,1,106.93,236.02
175,2,107.34,237.17
175,3,106.26,235.96
175,4,107.87,236.77
176,0,106.58,235.99
176,1,107.05,235.63
176,2,106.95,236.3
176,3,106.83,236.69
176,4,107.49,237.22
177,0,107.12,237.36
177,1,106.15,235.89
177,2,108.06,236.47
177,3,106.66,237.42
177,4,106.81,235.67
178,0,106.97,236.74
178,1,106.9,236.49
178,2,107.43,236.07
178,3,106.76,236.16
178,4,106.82,236.25
179,0,107.54,235.85
179,1,106.72,236.04
179,2,106.87,235.49
179,3,107.07,237.1
179,4,106.12,235.62
180,0,106.82,236.25
180,1,107.35,237.49
180,2,106.89,236.37
180,3,107.15,236.88
180,4,106.65,237.74
181,0,107.42,236.4
181,1,106.97,237.2
181,2,106.48,235.94
181,3,106.83,237.16
181,4,106.38,237.37
182,0,106.89,238.01
182,1,106.24,236.28
182,2,107.03,238.06
182,3,106.07,237.62
182,4,107.34,238.11
183,0,106.54,237.4
183,1,107.26,238.3
183,2,106.32,236.98
183,3,107.23,238.34
183,4,105.87,236.71
184,0,106.36,236.92
184,1,107.01,237.6
184,2,107.27,237.12
184,3,106.22,237.04
184,4,106.1,236.55
185,0,106.44,237.31
185,1,107.08,237.41
185,2,106.55,236.18
185,3,106.91,236.35
185,4,106.12,238.14
186,0,106.82,236.87
186,1,106.96,237.62
186,2,106.21,236.59
186,3,105.45,236.88
186,4,106.2,236.6
187,0,106.71,237.24
187,1,106.78,236.01
187,2,105.83,238.8
187,3,106.73,236.47
187,4,106.89,237.83
188,0,105.11,237.6
188,1,106.5,237.99
188,2,107.06,237.54
188,3,106.29,236.52
188,4,106.39,237.64
189,0,105.5,238.47
189,1,106.47,236.83
189,2,106.83,238.45
189,3,105.85,237.61
189,4,106.62,237.3
190,0,106.62,238.93
190,1,106.13,236.78
190,2,106.67,237.99
190,3,106.47,238.89
190,4,106.42,237.61
191,0,108.61,238.51
191,1,106.18,238.98
191,2,107.13,238.37
191,3,106.46,238.88
191,4,106.52,237.65
192,0,107.22,238.28
192,1,107.17,238.17
192,2,107,237.56
192,3,106.97,238.18
192,4,106.34,238.37
193,0,108.02,237.07
193,1,107.37,238.57
193,2,107.01,238.57
193,3,107.58,239.13
193,4,107.48,238.51
194,0,107.53,237.7
194,1,107.71,238.45
194,2,107.04,238.69
194,3,107.94,237.52
194,4,107.76,239.29
195,0,107.1,239.36
195,1,107.87,239.2
195,2,107.6,240.16
195,3,107.96,238.83
195,4,107.94,239.29
196,0,107.37,238.86
196,1,108.02,239.52
196,2,108.5,239
196,3,106.81,239.16
196,4,107.81,240.55
197,0,107.64,240.12
197,1,108.37,239.8
197,2,107.82,239.38
197,3,107.76,240.14
197,4,108.58,238.76
198,0,109.63,238.53
198,1,108.04,240.22
198,2,108.31,240.14
198,3,108.1,239.74
198,4,108.42,239.32
199,0,108.62,239.91
199,1,108.86,239.72
199,2,109.14,240.52
199,3,108.86,238.85
199,4,108.14,239.86
200,0,109.06,239.58
200,1,108.79,240.81
200,2,109,240.04
200,3,108.71,239.4
200,4,109.9,239.77
201,0,109.75,241.17
201,1,109.23,238.26
201,2,109.7,240.65
201,3,109.32,239.2
201,4,108.93,239.81
202,0,108.89,239.69
202,1,109.12,240.82
202,2,109.36,240.35
202,3,109.78,241.18
202,4,109.01,239.02
203,0,110.11,240.9
203,1,109.58,239.62
203,2,110.14,240.18
203,3,108.79,240.63
203,4,109.45,240
204,0,109.96,240.59
204,1,109.68,240.38
204,2,109.82,240.28
204,3,109.91,240.64
204,4,109.63,239.72
205,0,110.91,240.72
205,1,109.1,240.56
205,2,109.41,239.88
205,3,109.98,242.05
205,4,110,240.45
206,0,110.12,240.33
206,1,110.71,242.06
206,2,110.19,240.86
206,3,111.17,240.22
206,4,110.23,240.85
207,0,110.34,240.04
207,1,111.12,242.18
207,2,110.48,240.35
207,3,110.78,240.81
207,4,111.37,242.84
208,0,110.66,241.4
208,1,111.46,240.13
208,2,111.41,241.05
208,3,111,238.92
208,4,111.04,241.36
209,0,110.23,240.39
209,1,110.99,240.79
209,2,110.59,241.46
209,3,110.93,240.71
209,4,111.68,240.7
210,0,111.44,241.06
210,1,111.02,240.23
210,2,111.77,241.2
210,3,111.08,240.47
210,4,111.02,239.31
211,0,110.82,240.39
211,1,112.39,240.01
211,2,111.39,240.65
211,3,111.88,240.13
211,4,111.68,239.55
212,0,112.66,239.96
212,1,111.15,240.88
212,2,112.19,241
212,3,112.24,240.88
212,4,112.13,239.92
213,0,112.4,241.9
213,1,111.86,240.01
213,2,112.36,240.77
213,3,112.97,239.84
213,4,112.69,240.66
214,0,112.33,240.21
214,1,112.41,241.48
214,2,112.5,240.51
214,3,113.09,242.08
214,4,112.47,240.89
215,0,113.2,241.13
215,1,113.34,240.3
215,2,113.05,241.26
215,3,112.35,240.53
215,4,113.34,241.19
216,0,112.77,240.31
216,1,113.2,241.17
216,2,113.05,240.58
216,3,113.46,241.96
216,4,113.28,240.98
217,0,113.84,241.25
217,1,113.89,241.53
217,2,113.65,240.7
217,3,113.69,240.33
217,4,113.73,241.3
218,0,114.17,240.86
218,1,114.3,241.88
218,2,113.73,241.49
218,3,114.29,241.3
218,4,114.29,241.62
219,0,114.4,240.96
219,1,114.19,242.11
219,2,113.68,240.75
219,3,114.11,241.2
219,4,114.77,241.69
220,0,114.3,241.92
220,1,114.43,241.34
220,2,114.06,240.94
220,3,115,240.31
220,4,114.33,242.45
221,0,114.21,241.39
221,1,114.61,241.34
221,2,114.53,242.16
221,3,113.79,241.6
221,4,115.05,240.73
222,0,114.81,242.79
222,1,115.48,240.37
222,2,114.95,242.68
222,3,114.69,240.98
222,4,115.04,242.46
223,0,114.57,241.97
223,1,114.83,241.92
223,2,114.9,241.27
223,3,115.35,241.96
223,4,115.24,241.31
224,0,115.46,241.98
224,1,114.64,241.07
224,2,115.26,242.29
224,3,115.1,241.74
224,4,115.38,241.45
225,0,115.23,242.62
225,1,115.62,242.04
225,2,116.13,241.63
225,3,116.32,241.63
225,4,115.82,241.8
226,0,115.69,242.54
226,1,115.11,241.32
226,2,115.61,241.58
226,3,115.8,242.21
226,4,115.86,240.99
227,0,115.35,242.16
227,1,115.8,241.64
227,2,116.21,240.8
227,3,116.32,241.66
227,4,115.21,242.33
228,0,116.17,240.6
228,1,115.76,241.86
228,2,115.98,241.58
228,3,116.46,242.29
228,4,115.88,241.04
229,0,116.11,241.46
229,1,116.45,241.04
229,2,115.87,242.83
229,3,115.86,241.77
229,4,116.19,242.99
230,0,115.68,241.84
230,1,115.94,242.55
230,2,115.41,241.62
230,3,116.68,241.76
230,4,116.31,241.92
231,0,115.99,242.63
231,1,115.61,242.35
231,2,115.5,243
231,3,115.75,242.71
231,4,116.25,242.95
232,0,116.05,242.63
232,1,116.74,242.61
232,2,116.61,242.75
232,3,115.95,242.1
232,4,116.24,242
233,0,116.22,242.11
233,1,115.63,242.22
233,2,116.26,242.24
233,3,115.31,241.9
233,4,116.14,242.96
234,0,116.1,243.16
